"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","crop_name","crop_code","pp_s4q02","pp_s4q03","pp_s4q04","pp_s4q05","pp_s4q06","pp_s4q07","pp_s4q08","pp_s4q09","pp_s4q10","pp_s4q11","pp_s4q12_a","pp_s4q12_b","pp_s4q13","pp_s4q14","pp_s4q15","pp_s4q16"
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,1,7,7,3,4,5,1,64,1,"OTHER LAND",99,1,,2,,,,2,,,3,5,2003,1,,,2003
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,1,8,7,3,4,5,1,64,1,"KALE",56,1,,2,,,,1,6,33,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,1,9,7,3,4,5,1,64,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,1,354,11,2001
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,1,10,7,3,4,5,1,64,1,"POTATOES",60,1,,2,,,,2,,,1,9,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,1,11,7,3,4,5,1,64,1,"WHEAT",8,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,1,12,7,3,4,5,1,64,1,"POTATOES",60,1,,1,1,2,2,2,,,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,2,1,7,3,4,5,1,64,1,"HORSE BEANS",13,1,,2,,,,1,2,33,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,2,2,7,3,4,5,1,64,1,"POTATOES",60,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,2,3,7,3,4,5,1,64,1,"HORSE BEANS",13,1,,2,,,,1,2,25,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,2,4,7,3,4,5,1,64,1,"WHEAT",8,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,3,1,7,3,4,5,1,64,1,"POTATOES",60,1,,1,1,2,2,2,,,1,11,2003,2,,,
"0703040050106401","07030400501064","07030400501",1,3029.97241210938,3,2,7,3,4,5,1,64,1,"WHEAT",8,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,5,7,3,4,5,1,76,1,"LENTILS",14,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,6,7,3,4,5,1,76,1,"FIELD PEAS",15,1,,2,,,,1,13,25,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,7,7,3,4,5,1,76,1,"BARLEY",1,1,,2,,,,1,7,33,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,8,7,3,4,5,1,76,1,"GODERE",64,1,,2,,,,2,,,1,5,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,9,7,3,4,5,1,76,1,"ENSET",74,2,30,2,,,,2,,,3,8,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,9,7,3,4,5,1,76,1,"CORIANDER",79,2,70,2,,,,2,,,1,5,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,11,7,3,4,5,1,76,1,"GARLIC",55,2,60,2,,,,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,11,7,3,4,5,1,76,1,"OTHER FRUITS",115,2,40,2,,,,2,,,1,7,2003,1,31,65,2001
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,12,7,3,4,5,1,76,1,"BANANAS",42,2,20,2,,,,2,,,1,5,2003,1,1,100,2008
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,12,7,3,4,5,1,76,1,"ENSET",74,2,80,2,,,,2,,,3,5,2003,2,,,2003
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,13,7,3,4,5,1,76,1,"BANANAS",42,1,,2,,,,2,,,1,5,2003,1,8,13,2002
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,14,7,3,4,5,1,76,1,"ENSET",74,1,,2,,,,2,,,3,5,2003,2,,,2003
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,15,7,3,4,5,1,76,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,1,1503,5,2001
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,16,7,3,4,5,1,76,1,"ENSET",74,1,,2,,,,2,,,3,5,2003,2,,,2003
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,17,7,3,4,5,1,76,1,"KALE",56,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,18,7,3,4,5,1,76,1,"BARLEY",1,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,20,7,3,4,5,1,76,1,"WHEAT",8,1,,1,2,1,,2,,,2,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,21,7,3,4,5,1,76,1,"HORSE BEANS",13,1,,2,,,,1,1,40,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,22,7,3,4,5,1,76,1,"WHEAT",8,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,1,27,7,3,4,5,1,76,1,"GARLIC",55,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050107601","07030400501076","07030400501",1,3029.97241210938,2,1,7,3,4,5,1,76,1,"POTATOES",60,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,3,7,3,4,5,1,88,1,"ENSET",74,1,,2,,,,2,,,3,5,2003,1,,,2003
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,4,7,3,4,5,1,88,1,"GODERE",64,1,,2,,,,2,,,1,5,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,5,7,3,4,5,1,88,1,"KALE",56,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,6,7,3,4,5,1,88,1,"ENSET",74,1,,2,,,,2,,,3,5,2003,1,,,2003
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,7,7,3,4,5,1,88,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,1,597,6,2002
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,8,7,3,4,5,1,88,1,"POTATOES",60,1,,2,,,,2,,,1,9,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,9,7,3,4,5,1,88,1,"HORSE BEANS",13,1,,2,,,,2,,,1,10,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,10,7,3,4,5,1,88,1,"KALE",56,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,11,7,3,4,5,1,88,1,"KALE",56,2,30,2,,,,2,,,1,11,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,11,7,3,4,5,1,88,1,"GODERE",64,2,70,2,,,,2,,,1,11,2003,2,,,
"0703040050108801","07030400501088","07030400501",1,3029.97241210938,1,12,7,3,4,5,1,88,1,"BEER ROOT",51,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,1,4,7,3,4,5,1,100,1,"OTHER FRUITS",115,1,,2,,,,2,,,1,8,2003,1,7,100,2001
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,1,6,7,3,4,5,1,100,1,"KALE",56,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,1,7,7,3,4,5,1,100,1,"ENSET",74,1,,2,,,,2,,,3,5,2003,1,,,2003
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,1,8,7,3,4,5,1,100,1,"GODERE",64,1,,2,,,,2,,,1,5,2003,2,,,
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,1,9,7,3,4,5,1,100,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,1,613,10,2001
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,2,1,7,3,4,5,1,100,1,"WHEAT",8,1,,1,2,1,2,2,,,2,11,2003,2,,,
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,2,2,7,3,4,5,1,100,1,"WHEAT",8,1,,2,,,,2,,,1,11,2003,2,,,
"0703040050110001","07030400501100","07030400501",1,3029.97241210938,2,3,7,3,4,5,1,100,1,"POTATOES",60,1,,1,1,2,2,2,,,1,11,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,4,1,"KALE",56,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,4,1,"POTATOES",60,1,,1,1,1,2,2,,,1,12,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,4,1,"CHAT",71,1,,2,,,,2,,,3,,,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,8,7,3,6,2,4,4,1,"SORGHUM",6,1,,2,,,,2,,,1,7,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,4,1,"WHEAT",8,1,,1,1,1,2,2,,,1,11,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,10,7,3,6,2,4,4,1,"BANANAS",42,1,,2,,,,2,,,1,11,2003,2,,,2003
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,11,7,3,6,2,4,4,1,"HARICOT BEANS",12,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,12,7,3,6,2,4,4,1,"ENSET",74,1,,2,,,,2,,,3,,,1,12,10,2000
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,13,7,3,6,2,4,4,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,14,7,3,6,2,4,4,1,"AVOCADOS",84,1,,1,2,2,2,2,,,3,,,1,1,100,1992
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,2,1,7,3,6,2,4,4,1,"TEFF",7,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,3,1,7,3,6,2,4,4,1,"TEFF",7,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,16,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,16,1,"BARLEY",1,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,16,1,"HARICOT BEANS",12,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,16,1,"BARLEY",1,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,16,1,"HARICOT BEANS",12,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,16,1,"WHEAT",8,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,8,7,3,6,2,4,16,1,"SORGHUM",6,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,16,1,"HORSE BEANS",13,1,,1,2,1,2,2,,,1,12,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,10,7,3,6,2,4,16,1,"KALE",56,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,11,7,3,6,2,4,16,1,"POTATOES",60,1,,2,,,,2,,,1,7,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,12,7,3,6,2,4,16,1,"POTATOES",60,1,,2,,,,2,,,1,7,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,13,7,3,6,2,4,16,1,"WHEAT",8,1,,1,2,1,2,2,,,1,12,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,14,7,3,6,2,4,16,1,"TEFF",7,1,,1,2,1,2,2,,,1,12,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,15,7,3,6,2,4,16,1,"BEER ROOT",51,2,25,2,,,,2,,,1,12,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,15,7,3,6,2,4,16,1,"KALE",56,2,75,2,,,,2,,,1,12,2003,2,,,
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,16,7,3,6,2,4,16,1,"ENSET",74,1,,2,,,,2,,,3,,,1,20,15,1998
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,22,1,"ENSET",74,1,,2,,,,2,,,3,,,1,30,20,1998
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,22,1,"HORSE BEANS",13,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,22,1,"BARLEY",1,1,,1,2,1,2,2,,,1,12,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,22,1,"WHEAT",8,1,,1,2,1,2,2,,,2,11,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,22,1,"TEFF",7,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,22,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,22,1,"WHEAT",8,1,,1,2,1,2,2,,,2,11,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,8,7,3,6,2,4,22,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,13,7,3,6,2,4,22,1,"CAULIFLOWER",54,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,14,7,3,6,2,4,22,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,16,7,3,6,2,4,22,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,40,1,"ENSET",74,1,,2,,,,2,,,3,,,1,20,25,1997
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,40,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,40,1,"WHEAT",8,1,,1,2,1,2,2,,,2,12,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,40,1,"HORSE BEANS",13,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,40,1,"BARLEY",1,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,40,1,"HARICOT BEANS",12,2,30,2,,,,2,,,1,10,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,40,1,"POTATOES",60,2,70,2,,,,2,,,1,12,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,40,1,"KALE",56,1,,2,,,,2,,,1,11,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,8,7,3,6,2,4,40,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,40,1,"COFFEE",72,1,,2,,,,2,,,3,,,1,100,100,1993
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,15,7,3,6,2,4,40,1,"BANANAS",42,1,,2,,,,2,,,3,,,1,100,100,1997
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,16,7,3,6,2,4,40,1,"COFFEE",72,1,,2,,,,2,,,3,,,1,100,100,1996
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,2,1,7,3,6,2,4,40,1,"WHEAT",8,1,,1,2,1,2,2,,,2,11,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,2,2,7,3,6,2,4,40,1,"TEFF",7,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,2,3,7,3,6,2,4,40,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,58,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,58,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,58,1,"WHEAT",8,1,,1,2,1,2,2,,,2,11,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,58,1,"HORSE BEANS",13,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,8,7,3,6,2,4,58,1,"WHEAT",8,1,,1,2,1,2,2,,,2,11,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,58,1,"ENSET",74,1,,2,,,,2,,,3,,,1,8,10,1999
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,10,7,3,6,2,4,58,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,11,7,3,6,2,4,58,1,"CAULIFLOWER",54,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,2,1,7,3,6,2,4,58,1,"TEFF",7,1,,1,2,2,2,2,,,1,11,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,76,1,"ENSET",74,1,,2,,,,2,,,3,,,1,20,25,1997
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,76,1,"CAULIFLOWER",54,1,,2,,,,2,,,1,12,2004,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,76,1,"WHEAT",8,1,,1,1,1,2,2,,,2,11,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,76,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,76,1,"TEFF",7,1,,1,2,1,2,2,,,1,12,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,76,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,76,1,"HORSE BEANS",13,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,76,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,10,7,3,6,2,4,76,1,"COFFEE",72,1,,2,,,,2,,,3,,,1,100,100,1993
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,11,7,3,6,2,4,76,1,"AVOCADOS",84,1,,2,,,,2,,,3,,,1,100,100,1994
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,12,7,3,6,2,4,76,1,"COFFEE",72,1,,2,,,,2,,,1,10,2003,2,,,2003
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,13,7,3,6,2,4,76,1,"HARICOT BEANS",12,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,2,1,7,3,6,2,4,76,1,"WHEAT",8,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,94,1,"ENSET",74,1,,2,,,,2,,,3,,,1,20,25,1997
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,94,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,94,1,"COFFEE",72,1,,2,,,,2,,,3,,,1,100,100,1996
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,94,1,"KALE",56,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,94,1,"HORSE BEANS",13,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,94,1,"WHEAT",8,1,,1,2,1,2,2,,,1,12,2003,2,,,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,94,1,"TEFF",7,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,94,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,10,7,3,6,2,4,94,1,"BARLEY",1,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,113,1,"HORSE BEANS",13,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,113,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,113,1,"FIELD PEAS",15,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,113,1,"SUGAR CANE",76,1,,2,,,,2,,,3,,,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,113,1,"CHILIES",34,2,30,2,,,,2,,,1,12,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,113,1,"CAULIFLOWER",54,2,70,2,,,,2,,,1,12,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,113,1,"COFFEE",72,1,,2,,,,2,,,3,,,1,100,100,1995
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,113,1,"ENSET",74,1,,2,,,,2,,,3,,,1,20,25,2001
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,10,7,3,6,2,4,113,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,11,7,3,6,2,4,113,1,"GARLIC",55,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,2,1,7,3,6,2,4,113,1,"WHEAT",8,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,2,2,7,3,6,2,4,113,1,"TEFF",7,1,,1,2,1,2,2,,,2,12,2003,2,,,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,2,3,7,3,6,2,4,113,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,131,1,"COFFEE",72,1,,2,,,,2,,,3,,,1,100,100,1997
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,131,1,"GODERE",64,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,3,7,3,6,2,4,131,1,"TOMATOES",63,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,4,7,3,6,2,4,131,1,"ENSET",74,1,,2,,,,2,,,3,,,1,12,20,1999
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,5,7,3,6,2,4,131,1,"SORGHUM",6,1,,2,,,,2,,,1,7,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,6,7,3,6,2,4,131,1,"CAULIFLOWER",54,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,7,7,3,6,2,4,131,1,"BANANAS",42,1,,2,,,,2,,,3,,,1,100,100,1994
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,8,7,3,6,2,4,131,1,"POTATOES",60,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,9,7,3,6,2,4,131,1,"WHEAT",8,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,13,7,3,6,2,4,131,1,"GREEN PEPPER",59,1,,2,,,,2,,,1,10,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,15,7,3,6,2,4,131,1,"AVOCADOS",84,1,,2,,,,2,,,3,,,1,100,100,1995
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,16,7,3,6,2,4,131,1,"ENSET",74,1,,2,,,,2,,,1,5,2003,2,,,2003
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,17,7,3,6,2,4,131,1,"CAULIFLOWER",54,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,18,7,3,6,2,4,131,1,"HARICOT BEANS",12,1,,2,,,,2,,,1,12,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,2,1,7,3,6,2,4,131,1,"TEFF",7,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,2,2,7,3,6,2,4,131,1,"BARLEY",1,1,,1,2,1,2,2,,,1,11,2003,2,,,
"0703060020414901","07030600204149","07030600204",1,2358.17016601563,1,1,7,3,6,2,4,149,1,"SORGHUM",6,1,,2,,,,2,,,1,8,2003,2,,,
"0703060020414901","07030600204149","07030600204",1,2358.17016601563,1,2,7,3,6,2,4,149,1,"WHEAT",8,1,,2,,,,2,,,2,11,2003,2,,,
